entryid,gridref,datestamp,transcription
57fa90412c66dcab3d0375d1,SRID=4326;POINT(-0.0543093681335449 51.4761108205264),2016-10-18 14:42:11.804+00,"{""LODER STREET"",""Loder Street""}"
57fa904f2c66dcab3d0375e6,SRID=4326;POINT(-0.0565624237060547 51.4733375577526),2016-10-30 12:02:16.138+00,"{""QUEEN'S ROAD"",""Queen's Road""}"
57fa90602c66dcab3d0375fb,SRID=4326;POINT(-0.0600278377532959 51.4738721757428),2016-10-30 12:00:46.801+00,"{""Queen's Rd. Sta."",""Queen's Road Station""}"
57fa90652c66dcab3d037606,SRID=4326;POINT(-0.0584399700164795 51.4734244336024),2016-10-09 18:45:57.652+00,{M.S}
57fa906c2c66dcab3d037613,SRID=4326;POINT(-0.0547277927398682 51.4745738523466),2016-10-30 12:02:36.345+00,"{Sch.,School}"
57fa90722c66dcab3d03761f,SRID=4326;POINT(-0.0507688522338867 51.4747342340549),2016-10-30 12:03:18.666+00,"{School,School}"
57fa90812c66dcab3d037636,SRID=4326;POINT(-0.0570774078369141 51.4764449371911),2016-10-18 14:42:23.971+00,"{""KING ARTHUR STREET"",""King Arthur Street""}"
57fa90ac2c66dcab3d037666,SRID=4326;POINT(-0.0505971908569336 51.4818906937638),2016-10-09 18:47:08.992+00,"{""LOVELINCH STREET""}"
57fa91a22c66dcab3d0377a5,SRID=4326;POINT(-0.0440633296966553 51.4733642888009),2016-10-30 12:05:06.188+00,"{""Aske's Hatcham School"",""Aske's Hatcham School""}"
57fa91af2c66dcab3d0377b8,SRID=4326;POINT(-0.046316385269165 51.4727093736082),2016-10-30 12:05:57.09+00,"{HATCHAM,Hatcham}"
57fa91d12c66dcab3d0377ed,SRID=4326;POINT(-0.0360918045043945 51.4718205450938),2016-11-04 15:48:42.176+00,"{""ST. DONATT'S ROAD"",""ST DONATTS ROAD"",""St Donatt's Road""}"
57fa91de2c66dcab3d0377fb,SRID=4326;POINT(-0.0329804420471191 51.4751685983499),2016-10-14 16:34:17.498+00,"{""AMERSHAM ROAD"",""AMERSHAM ROAD""}"
57fa91e92c66dcab3d037809,SRID=4326;POINT(-0.0304913520812988 51.4731638055568),2016-10-14 16:41:53.549+00,"{""FLORENCE ROAD"",""FLORENCE ROAD""}"
57fa91f02c66dcab3d037819,SRID=4326;POINT(-0.0283455848693848 51.4747475991718),2016-10-14 16:41:37.262+00,"{Chap.,Chap}"
57fa91fe2c66dcab3d03782b,SRID=4326;POINT(-0.0262641906738281 51.4734110680978),2016-10-14 16:40:43.24+00,"{""KING STREET"",""KING STREET""}"
57fa92082c66dcab3d037832,SRID=4326;POINT(-0.0254702568054199 51.4734712128375),2016-10-14 16:40:38.062+00,"{""NELSON STREET"",""NELSON STREET""}"
57fa921c2c66dcab3d037852,SRID=4326;POINT(-0.0256633758544922 51.4727628364253),2016-10-14 16:40:27.139+00,"{""CRANBROOK STREET"",""CRANBROOK STREET""}"
57fa92282c66dcab3d037862,SRID=4326;POINT(-0.0267362594604492 51.470597542215),2016-10-14 16:39:49.683+00,"{""FRIENDLY STREET"",""FRIENDLY STREET""}"
57fa92312c66dcab3d03786d,SRID=4326;POINT(-0.0275087356567383 51.4707779873244),2016-10-14 16:39:57.86+00,"{""OSCAR STREET"",""OSCAR STREET""}"
57fa92372c66dcab3d037874,SRID=4326;POINT(-0.0279700756072998 51.4714396132864),2016-10-14 16:39:25.295+00,"{Sch.,Sch}"
57fa92492c66dcab3d037887,SRID=4326;POINT(-0.0247621536254883 51.4710787275875),2016-10-14 16:40:11.617+00,"{""SEYMOUR STREET"",""SEYMOUR STREET""}"
57fa92552c66dcab3d037894,SRID=4326;POINT(-0.0254809856414795 51.4712524877248),2016-10-14 16:40:05.351+00,"{""ST. JOHN'S ROAD"",""ST JOHN'S ROAD""}"
57fa925a2c66dcab3d03789a,SRID=4326;POINT(-0.0253736972808838 51.4703769972231),2016-10-14 16:39:31.634+00,"{Sch.,Sch}"
57fa92752c66dcab3d0378bc,SRID=4326;POINT(-0.0325298309326172 51.4727762021198),2016-10-14 16:42:05.56+00,"{""LEWISHAM HIGH ROAD"",""LEWISHAM HIGH ROAD""}"
57fa92832c66dcab3d0378ca,SRID=4326;POINT(-0.0261354446411133 51.4698623880961),2016-10-14 16:39:38.728+00,"{""ASHMEAD ROAD"",""ASHMEAD ROAD""}"
57fa92ab2c66dcab3d0378fe,SRID=4326;POINT(-0.0226807594299316 51.472000985366),2016-10-14 16:40:16.395+00,"{F.B.,F.B.}"
57fa92b62c66dcab3d037909,SRID=4326;POINT(-0.0217795372009277 51.4729299073251),2016-10-14 16:41:28.829+00,"{""Kent Water Works"",""Kent Water Works""}"
57fa92bb2c66dcab3d037910,SRID=4326;POINT(-0.02297043800354 51.4732306334027),2016-10-14 16:40:31.184+00,"{F.B.,F.B.}"
57fa92c12c66dcab3d037914,SRID=4326;POINT(-0.0224661827087402 51.4738454449921),2016-10-14 16:41:06.191+00,"{F.B.,F.B.}"
57fa92c72c66dcab3d03791c,SRID=4326;POINT(-0.0212752819061279 51.4732039022761),2016-10-14 16:41:19.149+00,"{School,School}"
57fa92db2c66dcab3d037927,SRID=4326;POINT(-0.0196123123168945 51.4708982836676),2016-10-14 16:42:24.46+00,"{B.Ss,BSs}"
57fa92e02c66dcab3d03792d,SRID=4326;POINT(-0.0192368030548096 51.4705440768603),2016-10-14 16:42:28.244+00,"{B.S,BS}"
57fa92f92c66dcab3d037940,SRID=4326;POINT(-0.0214898586273193 51.4703368980191),2016-10-14 16:42:42.192+00,"{""RAVENSBOURNE STREET"",""RAVENSBOURNE STREET""}"
57fa92ff2c66dcab3d037948,SRID=4326;POINT(-0.0218331813812256 51.4696351562446),2016-10-14 16:42:48.037+00,"{""LIND ST."",""LIND ST""}"
57fa93082c66dcab3d03794e,SRID=4326;POINT(-0.0218331813812256 51.4693477731646),2016-10-14 16:42:55.293+00,"{""ALBYN ROAD"",""ALBYN ROAD""}"
57fa93102c66dcab3d037959,SRID=4326;POINT(-0.0212430953979492 51.4691806891464),2016-10-14 16:43:01.844+00,"{""BOLDEN ST."",""BOLDEN ST""}"
57fa931b2c66dcab3d037964,SRID=4326;POINT(-0.0159108638763428 51.4686660665258),2016-10-18 14:23:36.302+00,"{F.P.,.P.}"
57fa93262c66dcab3d037974,SRID=4326;POINT(-0.0162327289581299 51.4675231825445),2016-10-14 16:43:58.383+00,"{B.Ss,BSs}"
57faa0bc2c66dcab3d0381e6,SRID=4326;POINT(-0.058976411819458 51.4748411548805),2016-10-30 12:01:21.271+00,"{""KING'S ROAD"",""King's Road""}"
57faa0c72c66dcab3d0381ea,SRID=4326;POINT(-0.0566697120666504 51.4766587705721),2016-10-18 14:41:53.051+00,"{""CLIFTON ROAD"",""Clifton Road""}"
57faa0cf2c66dcab3d0381ee,SRID=4326;POINT(-0.0577318668365479 51.4773470399611),2016-10-18 14:41:42.497+00,"{""CULMORE ROAD"",""Culmore Road""}"
57faa0d62c66dcab3d0381f2,SRID=4326;POINT(-0.0577962398529053 51.4779016572522),2016-11-04 15:46:48.834+00,"{""CLIFTON CRESCENT"",""lifton Crescent"",""Clifton Crescent""}"
57faa0e32c66dcab3d0381fa,SRID=4326;POINT(-0.0594377517700195 51.4785899078867),2016-10-18 14:41:28.035+00,"{""ASYLUM ROAD"",""Asylum Road""}"
57faa0f32c66dcab3d038203,SRID=4326;POINT(-0.0611650943756104 51.4776076441065),2016-11-04 15:46:26.35+00,"{""STUDHOLME ST."",""Studholme Street""}"
57faa0fd2c66dcab3d03820c,SRID=4326;POINT(-0.062946081161499 51.4789707799876),2016-10-18 14:40:38.944+00,"{""NAYLOR ROAD"",""Naylor Road""}"
57faa1192c66dcab3d038223,SRID=4326;POINT(-0.0748336315155029 51.4820109608031),2016-10-18 14:49:30.121+00,"{Ch.,Ch.}"
57faa11e2c66dcab3d03822d,SRID=4326;POINT(-0.0750589370727539 51.4814096224347),2016-10-18 14:49:22+00,"{Ch.,Ch.}"
57faa12d2c66dcab3d03823b,SRID=4326;POINT(-0.0629675388336182 51.4801334225167),2016-10-18 14:39:55.995+00,"{Sch.,Sch.}"
57faa1372c66dcab3d038243,SRID=4326;POINT(-0.0601565837860107 51.4782157146553),2016-10-18 14:40:52.177+00,"{Ch.,Ch.}"
57faa13c2c66dcab3d038249,SRID=4326;POINT(-0.060049295425415 51.4769594720681),2016-10-18 14:42:31.074+00,"{Ch.,Ch.}"
57faa1452c66dcab3d03824f,SRID=4326;POINT(-0.0638902187347412 51.4738588103694),2016-10-24 11:50:25.326+00,"{Church,Church}"
57faa1502c66dcab3d03825d,SRID=4326;POINT(-0.0600814819335937 51.4748010596003),2016-10-30 12:01:06.508+00,"{""MONTPELIER ROAD"",""Montpelier Road""}"
57faa1592c66dcab3d038269,SRID=4326;POINT(-0.0611329078674316 51.4749681230354),2016-10-30 12:00:33.969+00,"{""CARLTON GROVE"",""Carlton Grove""}"
57faa15e2c66dcab3d038271,SRID=4326;POINT(-0.0631928443908691 51.475582911208),2016-10-30 11:59:31.343+00,"{""SHARD ROAD"",""hard Road"",""Shard Road""}"
57faa1662c66dcab3d03827d,SRID=4326;POINT(-0.063021183013916 51.474781011947),2016-10-24 11:50:35.944+00,"{""ACORN PL."",""Acorn Pl.""}"
57faa16f2c66dcab3d038284,SRID=4326;POINT(-0.0637507438659668 51.4754626272175),2016-10-18 14:43:49.078+00,"{""MEETING HOUSE LANE"",""Meeting House Lane""}"
57faa1772c66dcab3d038289,SRID=4326;POINT(-0.0635898113250732 51.4770931165412),2016-10-18 14:42:41.289+00,"{""KINCAID RD."",""Kincaid Rd.""}"
57faa17f2c66dcab3d03828f,SRID=4326;POINT(-0.0635147094726562 51.478135529992),2016-11-04 15:46:12.969+00,"{""NUTCROFT RD."",""Nutcroft Road""}"
57faa18b2c66dcab3d038297,SRID=4326;POINT(-0.062870979309082 51.4773136290656),2016-11-04 15:47:02.089+00,"{""GELDART RD."",""Geldart Road""}"
57faa1a12c66dcab3d0382a3,SRID=4326;POINT(-0.0679349899291992 51.4769527898342),2016-10-18 14:43:10.553+00,"{""FENHAM ROAD"",""Fenham Road""}"
57faa1aa2c66dcab3d0382a9,SRID=4326;POINT(-0.0667011737823486 51.4758234782374),2016-10-18 14:44:20.093+00,"{""FURLEY STREET"",""Furley Street""}"
57faa1b22c66dcab3d0382b1,SRID=4326;POINT(-0.0661754608154297 51.4748144246976),2016-10-30 12:00:14.612+00,"{""MARMONT ROAD"",""Marmont Road""}"
57faa1bc2c66dcab3d0382b7,SRID=4326;POINT(-0.0672698020935058 51.4753690727834),2016-10-30 11:59:57.836+00,"{""HARDCASTLE STREET"",""Hardcastle Street""}"
57faa1cc2c66dcab3d0382c5,SRID=4326;POINT(-0.0690293312072754 51.4770196121295),2016-10-18 14:44:40.18+00,"{""BELL'S GARDEN ROAD"",""Bell's Garden Road""}"
57faa1d42c66dcab3d0382cf,SRID=4326;POINT(-0.070263147354126 51.4773203112466),2016-10-18 14:58:42.896+00,"{""HILL STREET"",""Hill Street""}"
57faa1e32c66dcab3d0382df,SRID=4326;POINT(-0.0680851936340332 51.4768391917076),2016-10-18 14:42:59.786+00,"{""GARSDALE RD."",""Garsdale Rd.""}"
57faa1f12c66dcab3d0382e9,SRID=4326;POINT(-0.0746297836303711 51.4769260608887),2016-10-18 14:57:51.213+00,"{""COMMERCIAL ROAD"",""Commercial Road""}"
57faa1f82c66dcab3d0382ed,SRID=4326;POINT(-0.0734388828277588 51.47804198104),2016-10-18 14:45:01.554+00,"{""MIDDLE STREET"",""Middle Street""}"
57faa2012c66dcab3d0382f5,SRID=4326;POINT(-0.0765395164489746 51.4783359913859),2016-10-18 14:45:11.54+00,"{""ROSEMARY ROAD"",""Rosemary Road""}"
57faa20d2c66dcab3d0382fd,SRID=4326;POINT(-0.0742971897125244 51.4809018194153),2016-11-04 15:45:48.308+00,"{""SUMNER ROAD"",""Sumner Road""}"
57faa22d2c66dcab3d038319,SRID=4326;POINT(-0.0774943828582764 51.4806011439099),2016-11-04 15:45:00.016+00,"{""CAMDEN GROVE NORTH"",""Camden Grove"",""Camden Grove""}"
57faa2362c66dcab3d038321,SRID=4326;POINT(-0.0823545455932617 51.4805343268616),2016-10-18 14:46:04.139+00,"{""GLOUCESTER ROAD"",""Gloucester Road""}"
57faa2402c66dcab3d03832a,SRID=4326;POINT(-0.0843715667724609 51.478462949813),2016-10-18 14:47:40.137+00,"{""RAINBOW STREET"",""Rainbow Street""}"
57faa24b2c66dcab3d038334,SRID=4326;POINT(-0.0861740112304687 51.4785498159016),2016-10-18 14:47:29.197+00,"{""SOUTHAMPTON STREET"",""Southampton Street""}"
57faa2562c66dcab3d03833e,SRID=4326;POINT(-0.0822579860687256 51.4796256052874),2016-10-18 14:45:54.401+00,"{""PECKHAM GROVE"",""Peckham Grove""}"
57faa25f2c66dcab3d038345,SRID=4326;POINT(-0.0810778141021729 51.4795721505133),2016-10-18 14:47:53.964+00,"{""BLAKE'S ROAD"",""Blake's Road""}"
57faa2672c66dcab3d03834d,SRID=4326;POINT(-0.0798976421356201 51.4786099538661),2016-10-18 14:45:33.396+00,"{""HORNBY RD."",""Hornby Rd.""}"
57faa26f2c66dcab3d03835b,SRID=4326;POINT(-0.0803160667419434 51.4797124691617),2016-10-18 14:48:11.056+00,"{""GRAYLANDS ROAD"",""Graylands Road""}"
57faa27c2c66dcab3d038362,SRID=4326;POINT(-0.0787711143493652 51.4797859692338),2016-10-18 14:48:25.013+00,"{""GRENARD ROAD"",""Grenard Road""}"
57faa2822c66dcab3d038368,SRID=4326;POINT(-0.0782454013824463 51.4803739655466),2016-10-18 14:48:45.539+00,"{""TILSON ROAD"",""Tilson Road""}"
57faa28d2c66dcab3d03836c,SRID=4326;POINT(-0.0801444053649902 51.4813027170058),2016-10-18 14:46:28.017+00,"{""CASTLEMAIN RD."",""Castlemain Rd.""}"
57faa29c2c66dcab3d038378,SRID=4326;POINT(-0.0756382942199707 51.4803138299081),2016-11-04 15:45:32.907+00,"{""CATOR STREET"",""Cator Street""}"
57faa2ce2c66dcab3d0383a0,SRID=4326;POINT(-0.0767326354980469 51.4812158561603),2016-11-04 15:45:16.325+00,"{""EAST SURREY GROVE"",""East Surrey Grove""}"
57faa2e12c66dcab3d0383b2,SRID=4326;POINT(-0.0759387016296387 51.4780152527327),2016-10-18 14:57:36.438+00,"{""JAMES GROVE"",""James Grove""}"
57faa2ea2c66dcab3d0383bb,SRID=4326;POINT(-0.0753486156463623 51.476418207948),2016-10-18 14:57:03.601+00,"{""PITT STREET"",""Pitt Street""}"
57faa2f62c66dcab3d0383c9,SRID=4326;POINT(-0.0756382942199707 51.4750884083299),2016-10-18 14:56:24.858+00,"{""CAMDEN STREET"",""Camden Street""}"
57faa3012c66dcab3d0383d0,SRID=4326;POINT(-0.0765931606292725 51.4760306321627),2016-10-18 14:56:38.688+00,"{""CAMDEN GROVE"",""Camden Grove""}"
57faa30d2c66dcab3d0383db,SRID=4326;POINT(-0.0723874568939209 51.4767924159262),2016-10-18 14:58:09.328+00,"{""JOCELYN ST."",""Jocelyn St.""}"
57faa3132c66dcab3d0383e3,SRID=4326;POINT(-0.0717222690582275 51.4768792851963),2016-10-18 14:58:25.789+00,"{""STANTON ST."",""Stanton St.""}"
57faa31f2c66dcab3d0383f2,SRID=4326;POINT(-0.0702416896820068 51.4733308749881),2016-10-24 11:49:36.729+00,"{""HIGH STREET"",""High Street""}"
57faa32f2c66dcab3d038403,SRID=4326;POINT(-0.0760996341705322 51.4741327997413),2016-10-18 14:55:53.37+00,"{Chap.,Chap.}"
57faa3342c66dcab3d038409,SRID=4326;POINT(-0.0733423233032227 51.4746807735481),2016-10-18 14:56:11.28+00,"{Schs.,Schs.}"
57faa33b2c66dcab3d038410,SRID=4326;POINT(-0.0693190097808838 51.4752621531952),2016-10-30 11:59:44.222+00,"{Ch.,Church}"
57faa3402c66dcab3d038416,SRID=4326;POINT(-0.0652098655700684 51.4754960394689),2016-10-18 14:43:27.742+00,"{Sch.,Sch.}"
57faa3462c66dcab3d03841c,SRID=4326;POINT(-0.0660467147827148 51.4763112908189),2016-10-30 11:59:18.507+00,"{Schs.,hs.,Schools}"
57faa3502c66dcab3d038425,SRID=4326;POINT(-0.0701022148132324 51.4776210083815),2016-10-18 14:44:49.866+00,"{Chap.,Chap.}"
57faa3582c66dcab3d03842f,SRID=4326;POINT(-0.0730204582214355 51.4774539546625),2016-10-18 14:57:25.463+00,"{Sch.,Sch.}"
57faa35e2c66dcab3d038438,SRID=4326;POINT(-0.0753271579742432 51.4776677833132),2016-10-18 14:57:14.34+00,"{Sch.,Sch.}"
57faa3642c66dcab3d038442,SRID=4326;POINT(-0.0783205032348633 51.4777546509162),2016-10-30 11:58:46.173+00,"{Ch.,h.,Church}"
57faa36e2c66dcab3d03844f,SRID=4326;POINT(-0.079200267791748 51.4806078256093),2016-10-18 14:48:34.675+00,"{School,School}"
57faa3782c66dcab3d03845a,SRID=4326;POINT(-0.0853157043457031 51.4815031644795),2016-10-18 14:46:41.859+00,"{Church,Church}"
57faa38c2c66dcab3d038464,SRID=4326;POINT(-0.0853049755096436 51.4904489061972),2016-11-13 10:58:49.896+00,"{Ch.,Ch.}"
57faa3de2c66dcab3d0384a9,SRID=4326;POINT(-0.0706815719604492 51.4771198453888),2016-10-30 11:59:07.539+00,"{""SURREY CANAL PECKHAM BR."",""Surrey Canal Peckham Branch"",""Surrey Canal""}"
57fbedcc2c66dcab3d04182f,SRID=4326;POINT(-0.117824077606201 51.516067171056),2016-10-10 21:23:20.081+00,"{""LINCOLN'S INN FIELDS"",""LINCOLN'S INN FIELDS""}"
57fbedd92c66dcab3d041839,SRID=4326;POINT(-0.117931365966797 51.5166880815691),2016-10-10 21:23:06.096+00,"{""LINCOLN'S INN FIELDS"",""LINCOLN'S INN FIELDS""}"
57fbee042c66dcab3d041864,SRID=4326;POINT(-0.114015340805054 51.516067171056),2016-10-10 21:23:41.537+00,"{L.B,L.B.}"
57fbee0c2c66dcab3d041869,SRID=4326;POINT(-0.11461615562439 51.5157133150418),2016-10-10 21:23:35.398+00,"{""SERLE STREET"",""SERLE STREET""}"
57fbee112c66dcab3d041870,SRID=4326;POINT(-0.1163649559021 51.5146049935103),2016-10-10 21:23:53.03+00,"{HOSP.,HOSP.}"
57fbee4b2c66dcab3d0418aa,SRID=4326;POINT(-0.10811448097229 51.5123348531782),2016-10-10 21:24:31.91+00,"{""Temple Avenue"",""TEMPLE AVENUE"",""TEMPLE STREET""}"
57fbee972c66dcab3d041910,SRID=4326;POINT(-0.101585984230042 51.5121612495551),2016-10-10 19:53:14.341+00,"{Ch.,Ch.}"
57fbeea82c66dcab3d04191c,SRID=4326;POINT(-0.100577473640442 51.5137002893782),2016-10-10 21:24:38.79+00,"{L.B,L.B}"
57fbef1a2c66dcab3d0419ab,SRID=4326;POINT(-0.0938236713409424 51.5112598354922),2016-10-10 19:52:52.436+00,"{Ch.,Ch.}"
57fbef772c66dcab3d041a25,SRID=4326;POINT(-0.0802034139633179 51.5095838256395),2016-10-10 21:28:25.87+00,"{""GT. TOWER ST."",""GT. TOWER ST.""}"
57fbef7c2c66dcab3d041a2c,SRID=4326;POINT(-0.079275369644165 51.5091330953381),2016-10-10 21:30:08.043+00,"{Ch.,Ch.}"
57fbef832c66dcab3d041a38,SRID=4326;POINT(-0.078626275062561 51.5083618353683),2016-10-10 21:30:19.512+00,"{""GT. TOWER HILL"",""GT. TOWER HILL""}"
57fbf0d32c66dcab3d041c29,SRID=4326;POINT(-0.103147029876709 51.5158401694007),2016-10-10 21:24:17.545+00,"{""Holborn Via. Sta."",""Holborn Via. Sta.""}"
57fbf1482c66dcab3d041cdb,SRID=4326;POINT(-0.0854122638702393 51.5149989181075),2016-10-10 21:24:54.345+00,"{Ch.,Ch.}"
57ff65d32c66dcab3d057850,SRID=4326;POINT(-0.0819897651672363 51.5186509042925),2016-10-14 09:15:17.961+00,"{""Liverpool St Station"",""Liverpool St Station""}"
57ff65ef2c66dcab3d05785e,SRID=4326;POINT(-0.0837385654449463 51.5175760356597),2016-10-14 09:15:26.942+00,"{""LIVERPOOL STREET"",""LIVERPOOL STREET""}"
57ff65f72c66dcab3d057863,SRID=4326;POINT(-0.0842106342315674 51.5178430861354),2016-10-19 15:44:58.755+00,"{Hos,Hosp,Hosp}"
57ff66092c66dcab3d05786a,SRID=4326;POINT(-0.0811421871185303 51.516614640982),2016-10-14 09:16:46.012+00,"{Sch.,Sch}"
57ff66152c66dcab3d05786e,SRID=4326;POINT(-0.0807559490203857 51.5171621043278),2016-10-14 09:17:09.126+00,"{""BISHOPSGATE STREET WITHOUT"",""BISHOPSGATE STREET WITHOUT""}"
57ff66222c66dcab3d057872,SRID=4326;POINT(-0.081099271774292 51.5160137590036),2016-10-14 09:15:37.18+00,"{""Friends' Meeting Ho."",""Friends' Meeting Ho""}"
57ff662f2c66dcab3d057876,SRID=4326;POINT(-0.083996057510376 51.5138571950728),2016-10-14 09:19:13.634+00,"{""BISHOPSGATE STREET WITHIN"",""BISHOPSGATE STREET WITHIN""}"
57ff663b2c66dcab3d05787a,SRID=4326;POINT(-0.0823545455932617 51.5138238109277),2016-10-14 09:15:51.559+00,"{Syn,Syn}"
57ff66402c66dcab3d05787c,SRID=4326;POINT(-0.0807666778564453 51.5135500600153),2016-10-14 09:15:55.553+00,"{Ch.,Ch}"
57ff66462c66dcab3d05787e,SRID=4326;POINT(-0.0824081897735596 51.5146317003703),2016-10-14 09:15:46.621+00,"{Ch.,Ch}"
57ff664a2c66dcab3d057880,SRID=4326;POINT(-0.0818181037902832 51.5154729584454),2016-10-14 09:16:29.302+00,"{Ch.,Ch}"
57ff664f2c66dcab3d057886,SRID=4326;POINT(-0.0809061527252197 51.5150256247366),2016-10-14 09:15:43+00,"{Sch.,Sch}"
57ff66532c66dcab3d057889,SRID=4326;POINT(-0.0798225402832031 51.5139840546009),2016-10-14 09:16:19.709+00,"{Sch.,Sch}"
57ff66582c66dcab3d05788c,SRID=4326;POINT(-0.0788676738739014 51.5145315495645),2016-10-14 09:16:25.082+00,"{Syn.,Syn}"
57ff665e2c66dcab3d057890,SRID=4326;POINT(-0.0796937942504883 51.5157734039926),2016-10-14 09:19:00.872+00,"{HOUNSDITCH,HOUNSDITCH}"
57ff66682c66dcab3d057895,SRID=4326;POINT(-0.0778591632843018 51.5141776816206),2016-10-14 09:16:14.804+00,"{Syn.,Syn}"
57ff666c2c66dcab3d057897,SRID=4326;POINT(-0.0790393352508545 51.5134899681314),2016-10-14 09:15:59.926+00,"{Ch.,Ch}"
57ff66712c66dcab3d05789d,SRID=4326;POINT(-0.0773441791534424 51.5134499068314),2016-10-14 09:16:04.249+00,"{Sch.,Sch}"
57ff66772c66dcab3d0578a1,SRID=4326;POINT(-0.0776660442352295 51.513136092096),2016-10-14 09:19:23.904+00,"{ALDGATE,ALDGATE}"
57ff66822c66dcab3d0578a5,SRID=4326;POINT(-0.0761747360229492 51.5136769203988),2016-10-19 15:45:23.628+00,"{""ALDGATE HIGH STREET"",""ALDGATE HIGH ST"",""ALDGATE HIGH ST.""}"
57ff668a2c66dcab3d0578a9,SRID=4326;POINT(-0.0767755508422852 51.5141309441395),2016-10-14 09:16:08.938+00,"{Ch.,Ch}"
57ff66912c66dcab3d0578ad,SRID=4326;POINT(-0.0775051116943359 51.5155330477134),2016-10-14 09:16:35.49+00,"{Sch.,Sch}"
57ff66992c66dcab3d0578b1,SRID=4326;POINT(-0.0778055191040039 51.5158134632492),2016-10-14 09:25:47.262+00,"{""HARROW ALLEY"",""HARROW ALLEY""}"
57ff66a52c66dcab3d0578bb,SRID=4326;POINT(-0.0786745548248291 51.5181702208344),2016-10-14 09:13:07.681+00,"{Syn.,Syn}"
57ff66aa2c66dcab3d0578c1,SRID=4326;POINT(-0.077129602432251 51.5182903921745),2016-10-14 09:13:12.577+00,"{Chap,Chap}"
57ff66ad2c66dcab3d0578c3,SRID=4326;POINT(-0.076979398727417 51.5179031722767),2016-10-14 09:13:17.946+00,"{Sch.,Sch}"
5800469f2c66dcab3d05f8f9,SRID=4326;POINT(-0.0200092792510986 51.467463029963),2016-10-14 16:43:39.047+00,"{S.P,SP}"
580046dd2c66dcab3d05f8fd,SRID=4326;POINT(-0.0206851959228516 51.4679509319481),2016-10-14 16:43:07.997+00,"{B.Ps,BPs}"
580054192c66dcab3d05f93d,SRID=4326;POINT(-0.0233030319213867 51.467456346338),2016-10-14 16:43:12.637+00,"{B.P,BP}"
580054492c66dcab3d05f93f,SRID=4326;POINT(-0.0299549102783203 51.4706042253799),2016-10-14 16:39:18.984+00,"{Ch.,Ch}"
580065932c66dcab3d05f9c5,SRID=4326;POINT(-0.0388705730438232 51.4729098588494),2016-11-02 21:48:43.549+00,"{""LONDON, BRIGHTON & SOUTH COAST RAILWAY"",""LONDON BRIGHTON & SOUTH COAST RAILWAY""}"
5800659e2c66dcab3d05f9c9,SRID=4326;POINT(-0.0397932529449463 51.4717203001897),2016-10-14 16:35:58.169+00,"{B.P,BP}"
580065a32c66dcab3d05f9cc,SRID=4326;POINT(-0.0391066074371338 51.4712658538618),2016-10-14 16:36:02.182+00,"{B.P,BP}"
580065a72c66dcab3d05f9d1,SRID=4326;POINT(-0.0393426418304443 51.470798036737),2016-10-14 16:36:32.007+00,"{B.P,BP}"
580065ae2c66dcab3d05f9d7,SRID=4326;POINT(-0.0403511524200439 51.4703569476255),2016-10-14 16:36:39.649+00,"{B.P,BP}"
580065b32c66dcab3d05f9db,SRID=4326;POINT(-0.0389993190765381 51.4704705618953),2016-10-14 16:36:35.76+00,"{S.P,SPs}"
580065e62c66dcab3d05f9e7,SRID=4326;POINT(-0.0441920757293701 51.4690336547042),2016-10-14 16:37:42.758+00,"{""Reservoir (Kent W. W.)"",""Reservoir (Kent W W)""}"
580065ec2c66dcab3d05f9e9,SRID=4326;POINT(-0.0421106815338135 51.4687395843984),2016-10-14 16:37:48.671+00,"{B.P,BP}"
580065fd2c66dcab3d05f9ee,SRID=4326;POINT(-0.0414454936981201 51.4687796850063),2016-10-14 16:38:05.098+00,"{""RESERVOIR RD."",""RESERVOIR RD""}"
580066082c66dcab3d05f9f6,SRID=4326;POINT(-0.0415849685668945 51.4684588791566),2016-10-14 16:37:56.198+00,"{""VESTA ROAD"",""VESTA ROAD""}"
5800661b2c66dcab3d05f9fc,SRID=4326;POINT(-0.0406515598297119 51.4700963020552),2016-10-14 16:36:47.928+00,"{""SANDBOURNE ROAD"",""SANDBOURNE ROAD""}"
5800662d2c66dcab3d05fa04,SRID=4326;POINT(-0.0415849685668945 51.4702500162896),2016-10-14 16:37:00.742+00,"{""JERNINGHAM ROAD"",""JERNINGHAM ROAD""}"
5800663b2c66dcab3d05fa0c,SRID=4326;POINT(-0.0438916683197021 51.4713660997644),2016-10-14 16:37:13.546+00,"{""OMMANEY ROAD"",""OMMANEY ROAD""}"
580066562c66dcab3d05fa15,SRID=4326;POINT(-0.0351154804229736 51.4682717413692),2016-10-14 16:38:52.558+00,"{""MALPAS ROAD"",""MALPAS ROAD""}"
580066612c66dcab3d05fa19,SRID=4326;POINT(-0.0355768203735352 51.4691004886003),2016-10-14 16:38:18.072+00,"{""VULCAN ROAD"",""VULCAN ROAD""}"
5800666d2c66dcab3d05fa1f,SRID=4326;POINT(-0.0334846973419189 51.4675833350467),2016-10-14 16:38:39.86+00,"{""BROCKLEY ROAD"",""BROCKLEY ROAD""}"
580066b62c66dcab3d05fa40,SRID=4326;POINT(-0.0359201431274414 51.4678907799305),2016-10-14 16:39:08.377+00,"{""SHARDELOES ROAD"",""SHARDELOES ROAD""}"
